VFID	query	vf_category
VF1150	VFG042591(gb|AAS99230)	Adherence
VF1150	VFG042592(gb|AAS99231)	Adherence
VF1150	VFG042593(gb|AAS99232)	Adherence
VF1151	VFG042650(gb|CAC85332)	Adherence
VF1151	VFG042651(gb|CAC85333)	Adherence
VF1151	VFG042652(gb|CAC85334)	Adherence
VF1151	VFG042653(gb|CAC85335)	Adherence
VF1151	VFG042654(gb|CAC85336)	Adherence
VF1151	VFG042655(gb|CAC85337)	Adherence
VF1151	VFG042656(gb|CAC85338)	Adherence
VF1151	VFG042657(gb|CAC85339)	Adherence
VF1152	VFG042711(gb|AAB49640)	Adherence
VF1152	VFG042712(gb|AAB49641)	Adherence
VF1153	VFG042713(gb|WP_001296758)	Adherence
VF1153	VFG042714(gb|WP_001195169)	Adherence
VF1153	VFG042715(gb|WP_000123651)	Adherence
VF1153	VFG042717(gb|WP_000825463)	Adherence
VF1153	VFG042718(gb|WP_000520684)	Adherence
VF1138	VFG042725(gb|WP_001189321)	Adherence
VF1138	VFG042726(gb|WP_001267015)	Adherence
VF1138	VFG045790(gb|WP_000833288)	Adherence
VF1138	VFG045791(gb|WP_000481500)	Adherence
VF1138	VFG045792(gb|WP_000791650)	Adherence
VF1138	VFG042730(gb|WP_000771428)	Adherence
VF1138	VFG045794(gb|WP_000992818)	Adherence
VF1138	VFG045788(gb|WP_001189322)	Adherence
VF1138	VFG045789(gb|WP_001264082)	Adherence
VF1138	VFG045793(gb|WP_000771429)	Adherence
VF1138	VFG046069(gb|WP_001264088)	Adherence
VF1138	VFG046071(gb|WP_000481509)	Adherence
VF1138	VFG046072(gb|WP_001336548)	Adherence
VF1138	VFG046073(gb|WP_000771443)	Adherence
VF1138	VFG046074(gb|WP_001094299)	Adherence
VF1141	VFG042798(gb|WP_000157271)	Adherence
VF1141	VFG042799(gb|WP_001025202)	Adherence
VF1141	VFG042800(gb|WP_000360900)	Adherence
VF1141	VFG045936(gb|WP_000360904)	Adherence
VF1141	VFG045937(gb|WP_000360914)	Adherence
VF1141	VFG045939(gb|WP_000360919)	Adherence
VF1141	VFG045947(gb|WP_000360894)	Adherence
VF1141	VFG045948(gb|WP_000360902)	Adherence
VF1141	VFG045950(gb|WP_000360895)	Adherence
VF1141	VFG045954(gb|WP_000360907)	Adherence
VF1141	VFG045955(gb|WP_000360915)	Adherence
VF1141	VFG045972(gb|WP_000360891)	Adherence
VF1141	VFG045974(gb|WP_001025145)	Adherence
VF1141	VFG045977(gb|WP_001025182)	Adherence
VF1141	VFG045983(gb|WP_001025215)	Adherence
VF1141	VFG045984(gb|WP_001025155)	Adherence
VF1141	VFG045987(gb|WP_001025173)	Adherence
VF1141	VFG045991(gb|WP_001025168)	Adherence
VF1141	VFG045992(gb|WP_001025180)	Adherence
VF1141	VFG045994(gb|WP_001025178)	Adherence
VF1141	VFG045995(gb|WP_001025161)	Adherence
VF1141	VFG045998(gb|WP_001025179)	Adherence
VF1141	VFG046000(gb|WP_001025158)	Adherence
VF1141	VFG046011(gb|WP_000157266)	Adherence
VF1141	VFG046012(gb|WP_000157290)	Adherence
VF1141	VFG046014(gb|WP_000157289)	Adherence
VF1141	VFG046022(gb|WP_000157234)	Adherence
VF1141	VFG046029(gb|WP_000157287)	Adherence
VF1141	VFG046030(gb|WP_000157242)	Adherence
VF1141	VFG046032(gb|WP_000157254)	Adherence
VF1141	VFG046033(gb|WP_000157220)	Adherence
VF1141	VFG046040(gb|WP_000157255)	Adherence
VF1141	VFG046044(gb|WP_000157227)	Adherence
VF1141	VFG046046(gb|WP_000157292)	Adherence
VF1154	VFG043072(gb|WP_000197360)	Motility
VF1154	VFG043073(gb|WP_000879706)	Motility
VF1154	VFG043074(gb|WP_000884708)	Motility
VF1154	VFG043075(gb|WP_001196460)	Motility
VF1154	VFG043076(gb|WP_000020482)	Motility
VF1154	VFG043077(gb|WP_000885860)	Motility
VF1154	VFG043078(gb|WP_000349287)	Motility
VF1154	VFG043079(gb|WP_000625837)	Motility
VF1154	VFG043080(gb|WP_001295442)	Motility
VF1154	VFG043081(gb|WP_000589319)	Motility
VF1154	VFG043082(gb|WP_001301817)	Motility
VF1154	VFG043083(gb|WP_000096470)	Motility
VF1154	VFG043084(gb|WP_001212790)	Motility
VF1154	VFG043085(gb|WP_001259575)	Motility
VF1154	VFG043086(gb|WP_000067016)	Motility
VF1154	VFG043087(gb|WP_001278933)	Motility
VF1154	VFG043088(gb|WP_000983602)	Motility
VF1154	VFG043089(gb|WP_000763867)	Motility
VF1154	VFG043090(gb|WP_000036413)	Motility
VF1154	VFG043091(gb|WP_000204340)	Motility
VF1154	VFG043092(gb|WP_010904770)	Motility
VF1154	VFG043093(gb|WP_000147304)	Motility
VF1154	VFG043094(gb|WP_001322280)	Motility
VF1154	VFG043095(gb|WP_000795630)	Motility
VF1154	VFG043096(gb|WP_000906325)	Motility
VF1154	VFG043097(gb|WP_001291603)	Motility
VF1154	VFG043098(gb|WP_001302091)	Motility
VF1154	VFG043099(gb|WP_001302033)	Motility
VF1154	VFG043100(gb|WP_001302103)	Motility
VF1154	VFG043101(gb|WP_001087467)	Motility
VF1154	VFG043102(gb|WP_000079723)	Motility
VF1154	VFG043103(gb|WP_000146755)	Motility
VF1154	VFG043104(gb|WP_000270418)	Motility
VF1154	VFG043105(gb|WP_001015033)	Motility
VF1154	VFG043106(gb|WP_001274299)	Motility
VF1154	VFG043107(gb|WP_000994443)	Motility
VF1154	VFG043108(gb|WP_000067959)	Motility
VF1154	VFG043109(gb|WP_001282715)	Motility
VF1154	VFG043110(gb|WP_000213294)	Motility
VF1154	VFG043111(gb|WP_000807584)	Motility
VF1154	VFG043112(gb|WP_000620074)	Motility
VF1154	VFG043113(gb|WP_000133106)	Motility
VF1154	VFG043114(gb|WP_010904778)	Motility
VF1154	VFG043115(gb|WP_001282098)	Motility
VF1154	VFG043116(gb|WP_001302429)	Motility
VF1154	VFG043117(gb|WP_001253441)	Motility
VF1154	VFG043118(gb|WP_000187358)	Motility
VF1154	VFG043119(gb|WP_000942326)	Motility
VF1154	VFG043120(gb|WP_000615801)	Motility
VF1158	VFG043544(gb|WP_000750416)	Adherence
VF1179	VFG043678(gb|WP_000065646)	Exotoxin
VF1179	VFG043679(gb|WP_002430641)	Exotoxin
VF1179	VFG043680(gb|WP_001029878)	Exotoxin
VF1179	VFG043681(gb|WP_001327259)	Exotoxin
VF1179	VFG043682(gb|WP_000217768)	Exotoxin
VF1179	VFG043683(gb|WP_001297937)	Exotoxin
VF1179	VFG043684(gb|WP_000222467)	Exotoxin
VF1179	VFG043685(gb|WP_001468003)	Exotoxin
VF1179	VFG043686(gb|WP_000829570)	Exotoxin
VF1179	VFG043687(gb|WP_001304254)	Exotoxin
VF1179	VFG043688(gb|WP_000159201)	Exotoxin
VF1179	VFG043689(gb|WP_000337350)	Exotoxin
VF1179	VFG043690(gb|WP_001297917)	Exotoxin
VF1179	VFG043691(gb|WP_000982270)	Exotoxin
VF1179	VFG043692(gb|WP_001297908)	Exotoxin
VF1179	VFG043693(gb|WP_001518711)	Exotoxin
VF1179	VFG043694(gb|WP_000357141)	Exotoxin
VF1179	VFG043695(gb|WP_001217110)	Exotoxin
VF1180	VFG043978(gb|WP_008323639)	Exotoxin
VF1181	VFG043979(gb|AAA98063)	Exotoxin
VF1184	VFG043980(gb|WP_001283355)	Exotoxin
VF1185	VFG043981(gb|CAA68592)	Exotoxin
VF1186	VFG043982(gb|CAA61099)	Exotoxin
VF1187	VFG043983(gb|CAB46008)	Exotoxin
VF1188	VFG043985(gb|AAF82683)	Exotoxin
VF1189	VFG043986(gb|CAA61102)	Exotoxin
VF1190	VFG043987(gb|CAA57998)	Exotoxin
VF1182	VFG044066(gb|WP_000447001)	Exotoxin
VF1183	VFG044067(gb|WP_001283335)	Exotoxin
VF1160	VFG044171(gb|WP_000966628)	Nutritional/Metabolic factor
VF0188	VFG045328(gb|AHY03744)	Exotoxin
VF0413	VFG045464(gb|WP_000562556)	Immune modulation
VF1139	VFG045795(gb|WP_001014486)	Adherence
VF1139	VFG045796(gb|WP_001205748)	Adherence
VF1139	VFG045797(gb|WP_000783912)	Adherence
VF1139	VFG046048(gb|WP_046072888)	Adherence
VF1139	VFG046075(gb|WP_001522328)	Adherence
VF1139	VFG046076(gb|WP_001522324)	Adherence
VF1139	VFG046077(gb|WP_001522323)	Adherence
VF1139	VFG046078(gb|WP_001522322)	Adherence
VF0239	VFG050157(gb|WP_001331698)	Invasion
VF0239	VFG050158(gb|WP_000905916)	Invasion
VF0239	VFG050159(gb|WP_001331697)	Invasion
VF0239	VFG050160(gb|WP_000030755)	Invasion
VF0239	VFG050161(gb|WP_000579525)	Invasion
VF0239	VFG050162(gb|WP_001161829)	Invasion
VF0239	VFG050163(gb|WP_000197083)	Invasion
VF0239	VFG050164(gb|WP_000723250)	Invasion
VF0239	VFG050165(gb|WP_001259305)	Invasion
VF0239	VFG050166(gb|WP_000066003)	Invasion
VF0239	VFG050167(gb|WP_000038461)	Invasion
VF0239	VFG050168(gb|WP_000590258)	Invasion
VF0239	VFG050169(gb|WP_000124301)	Invasion
VF0544	VFG041121(gb|WP_003040109)	Effector delivery system
VF0544	VFG041122(gb|WP_003040112)	Effector delivery system
VF0544	VFG041123(gb|WP_003040115)	Effector delivery system
VF0544	VFG041124(gb|WP_003037116)	Effector delivery system
VF0544	VFG041125(gb|WP_003040118)	Effector delivery system
VF0544	VFG041126(gb|WP_003040120)	Effector delivery system
VF0544	VFG041127(gb|WP_003040123)	Effector delivery system
VF0544	VFG041128(gb|WP_003040125)	Effector delivery system
VF0544	VFG041129(gb|WP_003040128)	Effector delivery system
VF0544	VFG041130(gb|WP_011733698)	Effector delivery system
VF0544	VFG041131(gb|WP_003040134)	Effector delivery system
VF0544	VFG041132(gb|WP_003040137)	Effector delivery system
VF0544	VFG041133(gb|WP_003040140)	Effector delivery system
VF0544	VFG041134(gb|WP_003016165)	Effector delivery system
VF0544	VFG041135(gb|WP_003040143)	Effector delivery system
VF0544	VFG041136(gb|WP_003040146)	Effector delivery system
VF0544	VFG041137(gb|WP_003040148)	Effector delivery system
VF0544	VFG047737(gb|WP_012280732)	Effector delivery system
VF0544	VFG047738(gb|WP_003016195)	Effector delivery system
VF0544	VFG047744(gb|WP_012429581)	Effector delivery system
VF0544	VFG047748(gb|WP_003022122)	Effector delivery system
VF0544	VFG047750(gb|WP_011886469)	Effector delivery system
VF0544	VFG047752(gb|WP_014548662)	Effector delivery system
VF0544	VFG047757(gb|WP_014550040)	Effector delivery system
VF0544	VFG047764(gb|WP_014714942)	Effector delivery system
VF0544	VFG047765(gb|WP_013922779)	Effector delivery system
VF0544	VFG047766(gb|WP_012280731)	Effector delivery system
VF0544	VFG047767(gb|WP_011457346)	Effector delivery system
VF0544	VFG047771(gb|WP_011648551)	Effector delivery system
VF0544	VFG047773(gb|WP_012429582)	Effector delivery system
VF0544	VFG047777(gb|WP_003022126)	Effector delivery system
VF0544	VFG047779(gb|WP_011886468)	Effector delivery system
VF0544	VFG047781(gb|WP_014548663)	Effector delivery system
VF0544	VFG047786(gb|WP_014550041)	Effector delivery system
VF0544	VFG047793(gb|WP_041257332)	Effector delivery system
VF0544	VFG047794(gb|WP_013922778)	Effector delivery system
VF0544	VFG047795(gb|WP_012280730)	Effector delivery system
VF0544	VFG047796(gb|WP_003018235)	Effector delivery system
VF0544	VFG047802(gb|WP_012429583)	Effector delivery system
VF0544	VFG047806(gb|WP_003022128)	Effector delivery system
VF0544	VFG047810(gb|WP_014548664)	Effector delivery system
VF0544	VFG047815(gb|WP_043024569)	Effector delivery system
VF0544	VFG047822(gb|WP_014714940)	Effector delivery system
VF0544	VFG047823(gb|WP_013922777)	Effector delivery system
VF0544	VFG047824(gb|WP_012280729)	Effector delivery system
VF0544	VFG047834(gb|WP_003016192)	Effector delivery system
VF0544	VFG047836(gb|WP_011886467)	Effector delivery system
VF0544	VFG047838(gb|WP_014548665)	Effector delivery system
VF0544	VFG047851(gb|WP_013922776)	Effector delivery system
VF0544	VFG047852(gb|WP_012280728)	Effector delivery system
VF0544	VFG047853(gb|WP_003016188)	Effector delivery system
VF0544	VFG047856(gb|WP_012429584)	Effector delivery system
VF0544	VFG047860(gb|WP_003022130)	Effector delivery system
VF0544	VFG047862(gb|WP_011886466)	Effector delivery system
VF0544	VFG047864(gb|WP_014548666)	Effector delivery system
VF0544	VFG047865(gb|WP_015083772)	Effector delivery system
VF0544	VFG047869(gb|WP_014550043)	Effector delivery system
VF0544	VFG047877(gb|WP_013922775)	Effector delivery system
VF0544	VFG047878(gb|WP_012280727)	Effector delivery system
VF0544	VFG047879(gb|WP_003016185)	Effector delivery system
VF0544	VFG047889(gb|WP_003018233)	Effector delivery system
VF0544	VFG047893(gb|WP_014548667)	Effector delivery system
VF0544	VFG047898(gb|WP_014550044)	Effector delivery system
VF0544	VFG047905(gb|WP_041263696)	Effector delivery system
VF0544	VFG047906(gb|WP_012280726)	Effector delivery system
VF0544	VFG047907(gb|WP_003016182)	Effector delivery system
VF0544	VFG047913(gb|WP_012429585)	Effector delivery system
VF0544	VFG047917(gb|WP_003022137)	Effector delivery system
VF0544	VFG047919(gb|WP_011886465)	Effector delivery system
VF0544	VFG047921(gb|WP_014548668)	Effector delivery system
VF0544	VFG047925(gb|WP_014550045)	Effector delivery system
VF0544	VFG047932(gb|WP_014714937)	Effector delivery system
VF0544	VFG047933(gb|WP_013922772)	Effector delivery system
VF0544	VFG047934(gb|WP_012280725)	Effector delivery system
VF0544	VFG047945(gb|WP_003016181)	Effector delivery system
VF0544	VFG047941(gb|WP_012429586)	Effector delivery system
VF0544	VFG047949(gb|WP_014548669)	Effector delivery system
VF0544	VFG047961(gb|WP_014714936)	Effector delivery system
VF0544	VFG047962(gb|WP_013922771)	Effector delivery system
VF0544	VFG047963(gb|WP_012280724)	Effector delivery system
VF0544	VFG047964(gb|WP_010031639)	Effector delivery system
VF0544	VFG047973(gb|WP_003016179)	Effector delivery system
VF0544	VFG047969(gb|WP_012429587)	Effector delivery system
VF0544	VFG047975(gb|WP_011886464)	Effector delivery system
VF0544	VFG047977(gb|WP_014548670)	Effector delivery system
VF0544	VFG047982(gb|WP_014550046)	Effector delivery system
VF0544	VFG047989(gb|WP_014714935)	Effector delivery system
VF0544	VFG047990(gb|WP_013922770)	Effector delivery system
VF0544	VFG047991(gb|WP_012280723)	Effector delivery system
VF0544	VFG047992(gb|WP_003016175)	Effector delivery system
VF0544	VFG048002(gb|WP_003022141)	Effector delivery system
VF0544	VFG048006(gb|WP_014548671)	Effector delivery system
VF0544	VFG048011(gb|WP_032728594)	Effector delivery system
VF0544	VFG048019(gb|WP_013922769)	Effector delivery system
VF0544	VFG048020(gb|WP_010031640)	Effector delivery system
VF0544	VFG048022(gb|WP_003016172)	Effector delivery system
VF0544	VFG048024(gb|WP_011648550)	Effector delivery system
VF0544	VFG048026(gb|WP_012429588)	Effector delivery system
VF0544	VFG048032(gb|WP_011886462)	Effector delivery system
VF0544	VFG048034(gb|WP_014548672)	Effector delivery system
VF0544	VFG048037(gb|WP_015083908)	Effector delivery system
VF0544	VFG048039(gb|WP_014550047)	Effector delivery system
VF0544	VFG048046(gb|WP_010031641)	Effector delivery system
VF0544	VFG048047(gb|WP_003016169)	Effector delivery system
VF0544	VFG048051(gb|WP_011886461)	Effector delivery system
VF0544	VFG048055(gb|WP_003022145)	Effector delivery system
VF0544	VFG048059(gb|WP_014548673)	Effector delivery system
VF0544	VFG048064(gb|WP_014550048)	Effector delivery system
VF0544	VFG048071(gb|WP_012280722)	Effector delivery system
VF0544	VFG048072(gb|WP_010031642)	Effector delivery system
VF0544	VFG048074(gb|WP_011457345)	Effector delivery system
VF0544	VFG048078(gb|WP_003016167)	Effector delivery system
VF0544	VFG048082(gb|WP_003023944)	Effector delivery system
VF0544	VFG048086(gb|WP_014548674)	Effector delivery system
VF0544	VFG048091(gb|WP_014550049)	Effector delivery system
VF0544	VFG048098(gb|WP_014714933)	Effector delivery system
VF0544	VFG048099(gb|WP_013922768)	Effector delivery system
VF0544	VFG048100(gb|WP_012280721)	Effector delivery system
VF0544	VFG048107(gb|WP_003017834)	Effector delivery system
VF0544	VFG048111(gb|WP_014367985)	Effector delivery system
VF0544	VFG048115(gb|WP_014548675)	Effector delivery system
VF0544	VFG048127(gb|WP_014714932)	Effector delivery system
VF0544	VFG048128(gb|WP_013922767)	Effector delivery system
VF0544	VFG048129(gb|WP_012280720)	Effector delivery system
VF0544	VFG048130(gb|WP_010031646)	Effector delivery system
VF0544	VFG048136(gb|WP_082264137)	Effector delivery system
VF0544	VFG048140(gb|WP_003022151)	Effector delivery system
VF0544	VFG048144(gb|WP_014548676)	Effector delivery system
VF0544	VFG048156(gb|WP_014714931)	Effector delivery system
VF0544	VFG048157(gb|WP_013922766)	Effector delivery system
VF0544	VFG048158(gb|WP_004287386)	Effector delivery system
VF0544	VFG048159(gb|WP_003016161)	Effector delivery system
VF0544	VFG048165(gb|WP_082264138)	Effector delivery system
VF0544	VFG048169(gb|WP_003022153)	Effector delivery system
VF0544	VFG048173(gb|WP_014548677)	Effector delivery system
VF0544	VFG048185(gb|WP_014714930)	Effector delivery system
VF0544	VFG048186(gb|WP_013922765)	Effector delivery system
VF0544	VFG048187(gb|WP_012280719)	Effector delivery system
VF0544	VFG048190(gb|WP_012429591)	Effector delivery system
VF0544	VFG048198(gb|WP_014548678)	Effector delivery system
VF0544	VFG048199(gb|WP_014550050)	Effector delivery system
VF0544	VFG048206(gb|WP_041257493)	Effector delivery system
VF0544	VFG048207(gb|WP_013922764)	Effector delivery system
VF0458	VFG042845(gb|WP_003019818)	Adherence
VF0458	VFG042846(gb|WP_003021793)	Adherence
VF0458	VFG042847(gb|WP_003015759)	Adherence
VF0458	VFG042848(gb|WP_003029368)	Adherence
VF0458	VFG042850(gb|WP_003020879)	Adherence
VF0458	VFG042851(gb|WP_003020882)	Adherence
VF0458	VFG042852(gb|WP_003021177)	Adherence
VF0458	VFG042853(gb|WP_003021324)	Adherence
VF0458	VFG042854(gb|WP_003021326)	Adherence
VF0458	VFG042855(gb|WP_003021368)	Adherence
VF0458	VFG042856(gb|WP_003021372)	Adherence
VF0458	VFG042857(gb|WP_003015347)	Adherence
VF0458	VFG042858(gb|WP_003018618)	Adherence
VF0458	VFG042859(gb|WP_003022044)	Adherence
VF0458	VFG046215(gb|WP_003035107)	Adherence
VF0458	VFG046216(gb|WP_012280393)	Adherence
VF0458	VFG046222(gb|WP_014550254)	Adherence
VF0458	VFG046226(gb|WP_041263614)	Adherence
VF0458	VFG046227(gb|WP_003032700)	Adherence
VF0458	VFG046228(gb|WP_035737356)	Adherence
VF0458	VFG046229(gb|WP_003014190)	Adherence
VF0458	VFG046235(gb|WP_014547388)	Adherence
VF0458	VFG046238(gb|WP_003042898)	Adherence
VF0458	VFG046242(gb|WP_014714165)	Adherence
VF0458	VFG046243(gb|WP_013921846)	Adherence
VF0458	VFG046244(gb|WP_003042564)	Adherence
VF0458	VFG046245(gb|WP_004287600)	Adherence
VF0458	VFG046251(gb|WP_003026210)	Adherence
VF0458	VFG046252(gb|WP_014547981)	Adherence
VF0458	VFG046255(gb|WP_014549852)	Adherence
VF0458	VFG046259(gb|WP_014715308)	Adherence
VF0458	VFG046260(gb|WP_013923293)	Adherence
VF0458	VFG046262(gb|WP_012279937)	Adherence
VF0458	VFG046263(gb|WP_010032648)	Adherence
VF0458	VFG046273(gb|WP_011733603)	Adherence
VF0458	VFG046274(gb|WP_012279914)	Adherence
VF0458	VFG046277(gb|WP_044247204)	Adherence
VF0458	VFG046278(gb|WP_014549386)	Adherence
VF0458	VFG046282(gb|WP_013922204)	Adherence
VF0458	VFG046283(gb|WP_003038440)	Adherence
VF0458	VFG046284(gb|WP_012279913)	Adherence
VF0458	VFG046285(gb|WP_012429262)	Adherence
VF0458	VFG046287(gb|WP_003026532)	Adherence
VF0458	VFG046288(gb|WP_014547697)	Adherence
VF0458	VFG046289(gb|WP_014549387)	Adherence
VF0458	VFG046294(gb|WP_013922205)	Adherence
VF0458	VFG046295(gb|WP_003038443)	Adherence
VF0458	VFG046296(gb|WP_012279912)	Adherence
VF0458	VFG046297(gb|WP_003014607)	Adherence
VF0458	VFG046298(gb|WP_011648587)	Adherence
VF0458	VFG046302(gb|WP_014547698)	Adherence
VF0458	VFG046309(gb|WP_014714485)	Adherence
VF0458	VFG046310(gb|WP_013922206)	Adherence
VF0458	VFG046311(gb|WP_003038455)	Adherence
VF0458	VFG046312(gb|WP_041268073)	Adherence
VF0458	VFG046313(gb|WP_012118948)	Adherence
VF0458	VFG046314(gb|WP_003017861)	Adherence
VF0458	VFG046316(gb|WP_012429272)	Adherence
VF0458	VFG046318(gb|WP_003020917)	Adherence
VF0458	VFG046319(gb|WP_003026516)	Adherence
VF0458	VFG046320(gb|WP_014547713)	Adherence
VF0458	VFG046323(gb|WP_014549398)	Adherence
VF0458	VFG046326(gb|WP_014367947)	Adherence
VF0458	VFG046327(gb|WP_041263595)	Adherence
VF0458	VFG046328(gb|WP_011733664)	Adherence
VF0458	VFG046329(gb|WP_012280983)	Adherence
VF0458	VFG046330(gb|WP_010031820)	Adherence
VF0458	VFG046331(gb|WP_003015915)	Adherence
VF0458	VFG046332(gb|WP_011648696)	Adherence
VF0458	VFG046333(gb|WP_012429486)	Adherence
VF0458	VFG046335(gb|WP_003026113)	Adherence
VF0458	VFG046336(gb|WP_014548351)	Adherence
VF0458	VFG046337(gb|WP_043023523)	Adherence
VF0458	VFG046339(gb|WP_003036585)	Adherence
VF0458	VFG046343(gb|WP_013923195)	Adherence
